تاریخ,نماد,volume,ارزش,دفعات معامله,high,low,close,close_diff,درصد قیمت پایانی,مقدار آخرین قیمت,تغییر آخرین قیمت,درصد آخرین قیمت,قیمت روز قبل,ارزش بازار,date
1396/1/26,شنفت1,91233,438338600,37,4850,4694,4824,-4,-0.08285004142502,4700,-128,-2.651201326,4828,6030000000000,1396/1/26
1396/1/27,شنفت1,412633,1995372964,105,5000,4728,4834,10,0.20729684908789,4949,125,2.591210614,4824,6042500000000,1396/1/27
1396/1/28,شنفت1,70356,344146274,43,5048,4863,4842,8,0.1654944145635,4863,29,0.59991725279271,4834,6052500000000,1396/1/28
1396/1/29,شنفت1,69826,338564574,23,4920,4700,4843,1,0.0206526228831,4700,-142,-2.932672449,4842,6053750000000,1396/1/29
1396/1/30,شنفت1,89122,427738314,37,4869,4700,4835,-8,-0.16518686764402,4824,-19,-0.39231881065455,4843,6043750000000,1396/1/30
1396/2/2,شنفت1,216680,1057327242,62,4929,4850,4854,19,0.39296794208893,4890,55,1.13753878,4835,6067500000000,1396/2/2
1396/2/3,شنفت1,95435,465854894,22,4939,4811,4859,5,0.10300782859497,4812,-42,-0.86526576019777,4854,6073750000000,1396/2/3
1396/2/4,شنفت1,35710,175007049,22,4939,4751,4862,3,0.06174109899156,4800,-59,-1.214241614,4859,6077500000000,1396/2/4
1396/2/6,شنفت1,44168,212170457,29,4884,4779,4857,-5,-0.10283833813245,4791,-71,-1.460304401,4862,6071250000000,1396/2/6
1396/2/9,شنفت1,192500,910222311,80,4859,4705,4807,-50,-1.029442042,4730,-127,-2.614782788,4857,6008750000000,1396/2/9
1396/2/10,شنفت1,39866,187259099,41,4805,4650,4798,-9,-0.18722696068233,4651,-156,-3.245267318,4807,5997500000000,1396/2/10
1396/2/11,شنفت1,123256,575451069,40,4690,4621,4766,-32,-0.66694456023343,4621,-177,-3.689037099,4798,5957500000000,1396/2/11
1396/2/12,شنفت1,150349,696150347,43,4699,4600,4725,-41,-0.86026017624842,4600,-166,-3.483004616,4766,5906250000000,1396/2/12
1396/2/13,شنفت1,814201,3882692032,179,4961,4554,4769,44,0.93121693121693,4961,236,4.994708995,4725,5961250000000,1396/2/13
1396/2/16,شنفت1,382363,1913169270,99,5007,4950,4948,179,3.753407423,5007,238,4.99056406,4769,6185000000000,1396/2/16
1396/2/17,شنفت1,347639,1805773102,69,5195,5180,5119,171,3.455941795,5195,247,4.991915926,4948,6398750000000,1396/2/17
1396/2/18,شنفت1,781508,4168618187,155,5374,5040,5334,215,4.20003907,5130,11,0.21488571986716,5119,6667500000000,1396/2/18
1396/2/19,شنفت1,566259,2884923320,143,5410,5068,5095,-239,-4.480689914,5068,-266,-4.98687664,5334,6368750000000,1396/2/19
1396/2/20,شنفت1,361482,1826692622,61,5200,4900,5065,-30,-0.58881256133464,4900,-195,-3.827281649,5095,6331250000000,1396/2/20
1396/2/23,شنفت1,83651,418201942,32,5200,4920,5054,-11,-0.21717670286278,4920,-145,-2.86278381,5065,6317500000000,1396/2/23
1396/2/24,شنفت1,14516,74071330,16,5179,4950,5055,1,0.01978630787495,5000,-54,-1.068460625,5054,6318750000000,1396/2/24
1396/2/25,شنفت1,148529,730827118,19,4925,4920,5015,-40,-0.79129574678536,4920,-135,-2.670623145,5055,6268750000000,1396/2/25
1396/2/26,شنفت1,77250,385377705,21,5050,4940,5011,-4,-0.07976071784646,5050,35,0.69790628115653,5015,6263750000000,1396/2/26
1396/2/27,شنفت1,61879,316058402,37,5175,5050,5023,12,0.23947315905008,5090,79,1.57653163,5011,6278750000000,1396/2/27
1396/2/30,شنفت1,10890,54658003,16,5089,4960,5023,0,0,5020,-3,-0.05972526378658,5023,6278750000000,1396/2/30
1396/2/31,شنفت1,64134,320285215,20,5020,4950,5019,-4,-0.07963368504877,5000,-23,-0.45789368903045,5023,6273750000000,1396/2/31
1396/3/1,شنفت1,76276,379418435,21,5090,4911,5012,-7,-0.139470013947,5045,26,0.51803148037457,5019,6265000000000,1396/3/1
1396/3/2,شنفت1,23175,116914440,18,5090,5000,5014,2,0.03990422984836,5085,73,1.456504389,5012,6267500000000,1396/3/2
1396/3/3,شنفت1,32025,163136392,23,5100,5090,5019,5,0.09972078181092,5100,86,1.715197447,5014,6273750000000,1396/3/3
1396/3/6,شنفت1,182329,914290427,45,5120,5000,5017,-2,-0.03984857541342,5000,-19,-0.37856146642757,5019,6271250000000,1396/3/6
1396/3/7,شنفت1,204810,1023139204,33,5070,4965,5008,-9,-0.17939007374925,5010,-7,-0.13952561291608,5017,6260000000000,1396/3/7
1396/3/8,شنفت1,88821,446078829,21,5077,4960,5011,3,0.05990415335463,4963,-45,-0.89856230031948,5008,6263750000000,1396/3/8
1396/3/9,شنفت1,249409,1248362059,84,5099,4980,5008,-3,-0.05986828976252,5020,9,0.17960486928756,5011,6260000000000,1396/3/9
1396/3/24,شنفت1,27862,123607919,25,4550,4390,4362,4,0.09178522257916,4399,41,0.94079853143643,4358,5452500000000,1396/3/24
1396/3/27,شنفت1,58388,247574490,33,4410,4145,4348,-14,-0.32095369096744,4300,-62,-1.421366346,4362,5435000000000,1396/3/27
1396/3/28,شنفت1,44297,187639400,7,4400,4200,4338,-10,-0.22999080036798,4200,-148,-3.403863845,4348,5422500000000,1396/3/28
1396/3/29,شنفت1,28468,119613158,12,4210,4201,4330,-8,-0.18441678192715,4201,-137,-3.158137391,4338,5412500000000,1396/3/29
1396/3/30,شنفت1,24117,104432384,9,4350,4220,4330,0,0,4333,3,0.06928406466512,4330,5412500000000,1396/3/30
1396/3/31,شنفت1,84895,356108263,20,4300,4144,4307,-23,-0.5311778290993,4200,-130,-3.002309469,4330,5383750000000,1396/3/31
1396/4/3,شنفت1,115596,479155916,39,4190,4130,4270,-37,-0.85906663570931,4150,-157,-3.645228697,4307,5337500000000,1396/4/3
1396/4/4,شنفت1,22837,97664891,9,4397,4190,4270,0,0,4397,127,2.974238876,4270,5337500000000,1396/4/4
1396/4/7,شنفت1,31805,138132458,14,4375,4142,4275,5,0.11709601873536,4150,-120,-2.81030445,4270,5343750000000,1396/4/7
1396/4/10,شنفت1,7962,33783700,11,4285,4170,4274,-1,-0.02339181286549,4190,-85,-1.988304094,4275,5342500000000,1396/4/10
1396/4/11,شنفت1,1000,4232500,3,4275,4190,4274,0,0,4190,-84,-1.965372017,4274,5342500000000,1396/4/11
1396/4/12,شنفت1,108356,449279584,33,4200,4135,4246,-28,-0.65512400561534,4135,-139,-3.2522227421619,4274,5307500000000,1396/4/12
1396/4/13,شنفت1,88243,365248604,14,4160,4137,4227,-19,-0.44747998115873,4160,-86,-2.025435704,4246,5283750000000,1396/4/13
1396/4/14,شنفت1,31700,131493550,8,4155,4146,4222,-5,-0.11828720132481,4151,-76,-1.79796546,4227,5277500000000,1396/4/14
1396/4/17,شنفت1,13323,56150512,15,4269,4160,4222,0,0,4160,-62,-1.468498342018,4222,5277500000000,1396/4/17
1396/4/18,شنفت1,75816,319131988,22,4280,4202,4220,-2,-0.04737091425864,4202,-20,-0.47370914258645,4222,5275000000000,1396/4/18
1396/4/19,شنفت1,13648,56798638,11,4200,4151,4218,-2,-0.0473933649289,4162,-58,-1.374407583,4220,5272500000000,1396/4/19
1396/4/20,شنفت1,18909,78935598,20,4240,4151,4216,-2,-0.04741583688952,4152,-66,-1.564722617,4218,5270000000000,1396/4/20
1396/4/21,شنفت1,59054,244590465,11,4189,4135,4207,-9,-0.2134724857685,4140,-76,-1.802656546,4216,5258750000000,1396/4/21
1396/4/24,شنفت1,38505,159757590,8,4150,4137,4203,-4,-0.09507962918944,4150,-57,-1.3548847159496,4207,5253750000000,1396/4/24
1396/4/25,شنفت1,33082,137379120,11,4160,4135,4200,-3,-0.07137758743754,4152,-51,-1.213418986,4203,5250000000000,1396/4/25
1396/4/26,شنفت1,66681,276360996,13,4152,4141,4193,-7,-0.16666666666666,4152,-48,-1.142857143,4200,5241250000000,1396/4/26
1396/4/27,شنفت1,123679,511112067,34,4188,4010,4178,-15,-0.35773908895778,4050,-143,-3.410445981,4193,5222500000000,1396/4/27
1396/4/28,شنفت1,224258,935936130,79,4365,3980,4176,-2,-0.04786979415988,4192,14,0.33508855911919,4178,5220000000000,1396/4/28
1396/4/31,شنفت1,23766,99552714,8,4243,4160,4177,1,0.02394636015325,4171,-5,-0.11973180076628,4176,5221250000000,1396/4/31
1396/5/1,شنفت1,50587,213506028,27,4247,4191,4181,4,0.09576250897773,4212,35,0.83792195355518,4177,5226250000000,1396/5/1
1396/5/2,شنفت1,88070,383495662,47,4385,4250,4212,31,0.74144941401578,4382,201,4.80746233,4181,5265000000000,1396/5/2
1396/5/3,شنفت1,76375,329905494,34,4385,4270,4228,16,0.37986704653371,4273,61,1.448243115,4212,5285000000000,1396/5/3
1396/5/4,شنفت1,15400,66139500,4,4300,4277,4230,2,0.04730368968779,4300,72,1.702932829,4228,5287500000000,1396/5/4
1396/5/7,شنفت1,33350,142294950,15,4365,4250,4232,2,0.04728132387706,4250,20,0.47281323877068,4230,5290000000000,1396/5/7
1396/5/8,شنفت1,21555,92415850,18,4350,4253,4234,2,0.04725897920604,4255,23,0.54347826086956,4232,5292500000000,1396/5/8
1396/5/9,شنفت1,52838,224749144,17,4300,4250,4236,2,0.04723665564478,4295,61,1.4407179971658,4234,5295000000000,1396/5/9
1396/5/10,شنفت1,62007,262096075,19,4315,4120,4235,-1,-0.02360717658168,4120,-116,-2.738432483,4236,5293750000000,1396/5/10
1396/5/11,شنفت1,68082,283139386,13,4310,4140,4225,-10,-0.23612750885478,4152,-83,-1.959858323,4235,5281250000000,1396/5/11
1396/5/15,شنفت1,56511,235791844,12,4200,4160,4219,-6,-0.14201183431952,4200,-25,-0.59171597633136,4225,5273750000000,1396/5/15
1396/5/16,شنفت1,10063,42102269,16,4240,4161,4218,-1,-0.02370229912301,4240,21,0.49774828158331,4219,5272500000000,1396/5/16
1396/5/17,شنفت1,26348,109643914,15,4220,4141,4215,-3,-0.07112375533428,4150,-68,-1.612138454,4218,5268750000000,1396/5/17
1396/5/18,شنفت1,7492,31289136,8,4239,4160,4214,-1,-0.02372479240806,4190,-25,-0.59311981020166,4215,5267500000000,1396/5/18
1396/5/21,شنفت1,101757,427087721,25,4221,4174,4211,-3,-0.07119126720455,4174,-40,-0.94921689606074,4214,5263750000000,1396/5/21
1396/5/22,شنفت1,37992,159825860,17,4240,4170,4211,0,0,4170,-41,-0.97364046544763,4211,5263750000000,1396/5/22
1396/5/23,شنفت1,67666,282239038,13,4200,4162,4206,-5,-0.11873664212776,4195,-16,-0.37995725480883,4211,5257500000000,1396/5/23
1396/5/24,شنفت1,1236295,5448186143,131,4416,4180,4407,201,4.778887304,4416,210,4.992867332,4206,5508750000000,1396/5/24
1396/5/25,شنفت1,511054,2358328092,87,4627,4420,4615,208,4.719764012,4627,220,4.992058089,4407,5768750000000,1396/5/25
1396/5/28,شنفت1,608093,2879950907,95,4845,4600,4736,121,2.621885157,4600,-15,-0.32502708559046,4615,5920000000000,1396/5/28
1396/5/29,شنفت1,136001,622670478,33,4642,4530,4693,-43,-0.90793918918918,4530,-206,-4.349662162,4736,5866250000000,1396/5/29
1396/5/30,شنفت1,254334,1151425428,68,4670,4459,4609,-84,-1.789899851,4600,-93,-1.981674835,4693,5761250000000,1396/5/30
1396/5/31,شنفت1,1157086,5570107734,135,4839,4651,4814,205,4.447819483619,4839,230,4.990236494,4609,6017500000000,1396/5/31
1396/6/1,شنفت1,63275,308541709,35,4952,4810,4822,8,0.16618196925633,4810,-4,-0.08309098462816,4814,6027500000000,1396/6/1
1396/6/4,شنفت1,26451,125167125,8,4810,4725,4817,-5,-0.10369141435089,4725,-97,-2.011613438,4822,6021250000000,1396/6/4
1396/6/5,شنفت1,639736,3207142002,101,5057,4731,5013,196,4.068922566,5057,240,4.9823541623417,4817,6266250000000,1396/6/5
1396/6/6,شنفت1,511000,2689393000,38,5263,5263,5263,250,4.987033712,5263,250,4.987033712,5013,6578750000000,1396/6/6
1396/6/7,شنفت1,1516868,7928657432,117,5417,5000,5227,-36,-0.68402052061561,5159,-104,-1.976059282,5263,6533750000000,1396/6/7
1396/6/8,شنفت1,1215433,6088040182,86,5150,4966,5009,-218,-4.1706523818634,4966,-261,-4.993303998,5227,6261250000000,1396/6/8
1396/6/11,شنفت1,1349482,6507801063,107,5000,4759,4822,-187,-3.733280096,4822,-187,-3.733280096,5009,6027500000000,1396/6/11
1396/6/12,شنفت1,157819,740102016,51,4949,4581,4780,-42,-0.87100788054749,4600,-222,-4.603898797,4822,5975000000000,1396/6/12
1396/6/13,شنفت1,154534,738083400,33,4890,4582,4779,-1,-0.02092050209205,4788,8,0.1673640167364,4780,5973750000000,1396/6/13
1396/6/14,شنفت1,341625,1591726292,71,4789,4541,4697,-82,-1.715840134,4700,-79,-1.6530654948734,4779,5871250000000,1396/6/14
1396/6/15,شنفت1,21894,102094296,6,4740,4650,4696,-1,-0.02129018522461,4740,43,0.91547796465829,4697,5870000000000,1396/6/15
1396/6/19,شنفت1,389505,1822649088,57,4930,4600,4683,-13,-0.27683134582623,4870,174,3.7052810902896,4696,5853750000000,1396/6/19
1396/6/20,شنفت1,139194,639948304,55,4869,4520,4659,-24,-0.51249199231262,4520,-163,-3.480674781,4683,5823750000000,1396/6/20
1396/6/21,شنفت1,429517,1907467614,106,4715,4427,4472,-187,-4.013736853,4427,-232,-4.979609358,4659,5590000000000,1396/6/21
1396/6/22,شنفت1,137811,605770259,43,4599,4337,4451,-21,-0.46958855098389,4400,-72,-1.610017889,4472,5563750000000,1396/6/22
1396/6/25,شنفت1,345522,1495574540,87,4619,4230,4366,-85,-1.909683217,4302,-149,-3.347562346,4451,5457500000000,1396/6/25
1396/6/26,شنفت1,40389,176123082,21,4380,4305,4366,0,0,4350,-16,-0.36646816307833,4366,5457500000000,1396/6/26
1396/6/27,شنفت1,65018,285186367,29,4450,4301,4369,3,0.06871278057718,4430,64,1.465872652,4366,5461250000000,1396/6/27
1396/6/28,شنفت1,119554,533175680,48,4480,4401,4391,22,0.50354772259098,4440,71,1.625085832,4369,5488750000000,1396/6/28
1396/6/29,شنفت1,40601,179569692,21,4480,4396,4394,3,0.06832156684126,4405,14,0.31883397859257,4391,5492500000000,1396/6/29
1396/7/1,شنفت1,55428,249495424,25,4549,4440,4406,12,0.2730996813837,4502,108,2.457897132,4394,5507500000000,1396/7/1
1396/7/2,شنفت1,48655,215598553,30,4566,4400,4408,2,0.04539264639128,4450,44,0.99863822060826,4406,5510000000000,1396/7/2
1396/7/3,شنفت1,159049,688726365,64,4520,4255,4383,-25,-0.56715063520871,4255,-153,-3.470961887,4408,5478750000000,1396/7/3
1396/7/4,شنفت1,134400,586416114,30,4492,4295,4378,-5,-0.1140771161305,4351,-32,-0.73009354323522,4383,5472500000000,1396/7/4
1396/7/5,شنفت1,298197,1298720222,32,4499,4350,4364,-14,-0.31978072179077,4350,-28,-0.63956144358154,4378,5455000000000,1396/7/5
1396/7/10,شنفت1,220115,917888452,47,4416,4146,4279,-85,-1.947754354,4210,-154,-3.5288725939505,4364,5348750000000,1396/7/10
1396/7/11,شنفت1,29321,123315923,23,4350,4195,4275,-4,-0.09347978499649,4300,21,0.49076887123159,4279,5343750000000,1396/7/11
1396/7/12,شنفت1,28716,125187840,22,4381,4330,4280,5,0.11695906432748,4378,103,2.409356725,4275,5350000000000,1396/7/12
1396/7/15,شنفت1,379886,1566453864,98,4292,4066,4161,-119,-2.7803738317757,4100,-180,-4.205607477,4280,5201250000000,1396/7/15
1396/7/16,شنفت1,164494,665761138,55,4100,4000,4124,-37,-0.88920932468156,4011,-150,-3.604902668,4161,5155000000000,1396/7/16
1396/7/17,شنفت1,72042,293369360,31,4124,4070,4117,-7,-0.16973811833171,4070,-54,-1.3094083414161,4124,5146250000000,1396/7/17
1396/7/18,شنفت1,42067,170980750,13,4100,4050,4113,-4,-0.09715812484819,4100,-17,-0.4129220306048,4117,5141250000000,1396/7/18
1396/7/19,شنفت1,20927,86328619,8,4149,4104,4114,1,0.02431315341599,4104,-9,-0.21881838074398,4113,5142500000000,1396/7/19
1396/7/22,شنفت1,46193,193704169,20,4200,4180,4121,7,0.17015070491006,4180,66,1.604278075,4114,5151250000000,1396/7/22
1396/7/23,شنفت1,91914,389800560,37,4300,4106,4143,22,0.53385100703712,4300,179,4.343605921,4121,5178750000000,1396/7/23
1396/7/24,شنفت1,54119,235265095,34,4350,4140,4165,22,0.53101617185614,4350,207,4.996379435,4143,5206250000000,1396/7/24
1396/7/25,شنفت1,154530,675759690,49,4373,4373,4229,64,1.536614646,4373,208,4.993997599,4165,5286250000000,1396/7/25
1396/7/26,شنفت1,655398,2909881998,86,4440,4374,4440,211,4.989359187,4440,211,4.989359187,4229,5550000000000,1396/7/26
1396/7/29,شنفت1,144630,650155132,69,4550,4400,4456,16,0.36036036036036,4400,-40,-0.9009009009009,4440,5570000000000,1396/7/29
1396/7/30,شنفت1,394670,1821412227,90,4677,4460,4582,126,2.827648115,4535,79,1.772890485,4456,5727500000000,1396/7/30
1396/8/1,شنفت1,81482,368556448,37,4598,4403,4572,-10,-0.21824530772588,4467,-115,-2.509821039,4582,5715000000000,1396/8/1
1396/8/2,شنفت1,48335,217616270,28,4589,4400,4565,-7,-0.15310586176727,4450,-122,-2.668416447944,4572,5706250000000,1396/8/2
1396/8/3,شنفت1,188144,833300783,81,4499,4353,4514,-51,-1.117196057,4479,-86,-1.883899233,4565,5642500000000,1396/8/3
1396/8/6,شنفت1,94929,422300589,34,4499,4361,4502,-12,-0.2658396101019,4410,-104,-2.303943288,4514,5627500000000,1396/8/6
1396/8/7,شنفت1,178941,809630379,49,4650,4500,4510,8,0.17769880053309,4510,8,0.17769880053309,4502,5637500000000,1396/8/7
1396/8/8,شنفت1,28474,128794005,23,4640,4510,4511,1,0.02217294900221,4520,10,0.22172949002217,4510,5638750000000,1396/8/8
1396/8/9,شنفت1,42400,192615333,23,4650,4465,4514,3,0.06650410108623,4465,-46,-1.01972955,4511,5642500000000,1396/8/9
1396/8/10,شنفت1,68093,303254550,27,4500,4414,4506,-8,-0.1772264067346,4461,-53,-1.174124945,4514,5632500000000,1396/8/10
1396/8/13,شنفت1,25248,112629960,12,4470,4460,4504,-2,-0.04438526409232,4460,-46,-1.020861074,4506,5630000000000,1396/8/13
1396/8/14,شنفت1,39960,177838292,19,4497,4352,4500,-4,-0.08880994671403,4450,-54,-1.198934281,4504,5625000000000,1396/8/14
1396/8/15,شنفت1,35011,157521540,21,4570,4491,4500,0,0,4550,50,1.111111111,4500,5625000000000,1396/8/15
1396/8/16,شنفت1,243617,1136847437,96,4719,4585,4581,81,1.8,4710,210,4.666666667,4500,5726250000000,1396/8/16
1396/8/17,شنفت1,566603,2586575079,36,4582,4501,4565,-16,-0.34926871862038,4521,-60,-1.309757695,4581,5706250000000,1396/8/17
1396/8/20,شنفت1,77724,353839168,24,4600,4500,4563,-2,-0.04381161007667,4500,-65,-1.423877327,4565,5703750000000,1396/8/20
1396/8/21,شنفت1,46805,209845490,19,4520,4400,4556,-7,-0.15340784571553,4400,-163,-3.572211265,4563,5695000000000,1396/8/21
1396/8/22,شنفت1,38221,173018730,15,4557,4496,4554,-2,-0.04389815627743,4510,-46,-1.009657594,4556,5692500000000,1396/8/22
1396/8/23,شنفت1,46993,211272156,19,4522,4460,4549,-5,-0.10979358805445,4470,-84,-1.844532279,4554,5686250000000,1396/8/23
1396/8/24,شنفت1,3137,13943836,6,4480,4360,4548,-1,-0.02198285337436,4412,-137,-3.011650912,4549,5685000000000,1396/8/24
1396/8/27,شنفت1,39102,173527157,22,4520,4401,4539,-9,-0.19788918205804,4520,-28,-0.61565523306948,4548,5673750000000,1396/8/27
1396/8/29,شنفت1,21172,93816917,9,4441,4425,4534,-5,-0.1101564221194,4428,-111,-2.445472571,4539,5667500000000,1396/8/29
1396/8/30,شنفت1,98149,443011243,30,4555,4421,4530,-4,-0.08822232024702,4510,-24,-0.52933392148213,4534,5662500000000,1396/8/30
1396/9/1,شنفت1,126980,579655085,42,4600,4503,4539,9,0.19867549668874,4590,60,1.324503311,4530,5673750000000,1396/9/1
1396/9/4,شنفت1,140346,642584370,27,4627,4531,4550,11,0.2423441286627,4558,19,0.41859440405375,4539,5687500000000,1396/9/4
1396/9/5,شنفت1,31664,145350119,18,4630,4530,4553,3,0.06593406593406,4620,70,1.538461538,4550,5691250000000,1396/9/5
1396/9/7,شنفت1,4083,18781863,7,4601,4599,4553,0,0,4600,47,1.032286405,4553,5691250000000,1396/9/7
1396/9/8,شنفت1,21529,96597274,14,4502,4460,4550,-3,-0.06589062156819,4471,-82,-1.801010323,4553,5687500000000,1396/9/8
1396/9/11,شنفت1,192242,876439106,21,4635,4500,4553,3,0.06593406593406,4562,12,0.26373626373626,4550,5691250000000,1396/9/11
1396/9/12,شنفت1,46777,212357370,16,4551,4461,4552,-1,-0.02196354052273,4551,-2,-0.04392708104546,4553,5690000000000,1396/9/12
1396/9/13,شنفت1,5105,23059490,7,4555,4501,4552,0,0,4530,-22,-0.48330404217926,4552,5690000000000,1396/9/13
1396/9/14,شنفت1,81720,366755300,24,4555,4451,4542,-10,-0.21968365553602,4451,-101,-2.218804921,4552,5677500000000,1396/9/14
1396/9/18,شنفت1,25528,112783167,12,4440,4401,4536,-6,-0.13210039630118,4404,-138,-3.038309115,4542,5670000000000,1396/9/18
1396/9/19,شنفت1,56151,250510866,18,4490,4422,4528,-8,-0.1763668430335,4450,-86,-1.895943563,4536,5660000000000,1396/9/19
1396/9/20,شنفت1,297813,1352619991,74,4640,4411,4536,8,0.17667844522968,4634,106,2.340989399,4528,5670000000000,1396/9/20
1396/9/21,شنفت1,674625,3207915117,119,4762,4560,4755,219,4.828042328,4762,226,4.982363316,4536,5943750000000,1396/9/21
1396/9/22,شنفت1,185210,911690076,99,4992,4810,4817,62,1.303890641,4900,145,3.049421661,4755,6021250000000,1396/9/22
1396/9/25,شنفت1,362346,1801359564,87,5030,4860,4929,112,2.325098609,5000,183,3.799045049,4817,6161250000000,1396/9/25
1396/9/26,شنفت1,2443829,12078788361,191,5052,4900,4943,14,0.28403327246906,4929,0,0,4929,6178750000000,1396/9/26
1396/9/27,شنفت1,154033,766677380,47,5010,4900,4954,11,0.22253692089823,5010,67,1.355452154562,4943,6192500000000,1396/9/27
1396/9/28,شنفت1,108177,540276712,33,5037,4954,4963,9,0.18167137666532,4979,25,0.50464271295922,4954,6203750000000,1396/9/28
1396/9/29,شنفت1,77341,381937667,37,4980,4914,4959,-4,-0.0805964134596,4920,-43,-0.86641144469071,4963,6198750000000,1396/9/29
1396/10/2,شنفت1,197398,982780604,67,5099,4905,4967,8,0.16132284734825,5095,136,2.742488405,4959,6208750000000,1396/10/2
1396/10/3,شنفت1,377362,1960940442,110,5215,5000,5140,173,3.482987719,5215,248,4.992953493,4967,6425000000000,1396/10/3
1396/10/4,شنفت1,367516,1967688972,126,5396,5220,5297,157,3.0544747081712,5392,252,4.902723735,5140,6621250000000,1396/10/4
1396/10/5,شنفت1,129189,681327916,47,5360,5200,5291,-6,-0.11327166320558,5290,-7,-0.13215027373985,5297,6613750000000,1396/10/5
1396/10/6,شنفت1,99157,508161615,37,5238,5036,5258,-33,-0.62370062370062,5150,-141,-2.664902665,5291,6572500000000,1396/10/6
1396/10/9,شنفت1,245839,1240048526,66,5205,4996,5153,-105,-1.996957018,5020,-238,-4.526435907,5258,6441250000000,1396/10/9
1396/10/10,شنفت1,206689,1019318843,56,5101,4896,5062,-91,-1.765961576,4916,-237,-4.599262565,5153,6327500000000,1396/10/10
1396/10/11,شنفت1,210101,1067528692,42,5110,5011,5070,8,0.15804030027657,5110,48,0.94824180165942,5062,6337500000000,1396/10/11
1396/10/12,شنفت1,198984,997829435,44,5031,5000,5048,-22,-0.43392504930966,5000,-70,-1.380670611,5070,6310000000000,1396/10/12
1396/10/13,شنفت1,106530,532429169,45,5000,4997,5037,-11,-0.21790808240887,4997,-51,-1.010301109,5048,6296250000000,1396/10/13
1396/10/16,شنفت1,83116,413722769,22,5079,4910,5027,-10,-0.19853087155052,5079,42,0.8338296605122,5037,6283750000000,1396/10/16
1396/10/17,شنفت1,212499,1102333701,47,5224,5080,5095,68,1.352695445,5154,127,2.526357669,5027,6368750000000,1396/10/17
1396/10/18,شنفت1,107999,547677807,40,5200,5010,5090,-5,-0.0981354268891,5010,-85,-1.668302257,5095,6362500000000,1396/10/18
1396/10/19,شنفت1,251311,1256457877,44,5040,4985,5045,-45,-0.88408644400785,4985,-105,-2.062868369,5090,6306250000000,1396/10/19
1396/10/20,شنفت1,75154,375140584,31,5041,4980,5037,-8,-0.15857284440039,5030,-15,-0.29732408325074,5045,6296250000000,1396/10/20
1396/10/23,شنفت1,74361,372822841,23,5070,5000,5034,-3,-0.05955926146515,5041,4,0.07941234862021,5037,6292500000000,1396/10/23
1396/10/24,شنفت1,285595,1451795334,77,5200,5034,5062,28,0.55621771950735,5041,7,0.13905442987683,5034,6327500000000,1396/10/24
1396/10/25,شنفت1,242970,1231552673,49,5197,5040,5065,3,0.05926511260371,5085,23,0.45436586329514,5062,6331250000000,1396/10/25
1396/10/26,شنفت1,108824,548633555,47,5100,5010,5060,-5,-0.09871668311944,5010,-55,-1.085883514,5065,6325000000000,1396/10/26
1396/10/27,شنفت1,85241,426517057,34,5012,4983,5050,-10,-0.19762845849802,4983,-77,-1.52173913,5060,6312500000000,1396/10/27
1396/10/30,شنفت1,67780,339051000,38,5014,4980,5044,-6,-0.11881188118811,5014,-36,-0.71287128712871,5050,6305000000000,1396/10/30
1396/11/1,شنفت1,108262,540415725,34,5000,4980,5033,-11,-0.21808088818398,5000,-44,-0.87232355273592,5044,6291250000000,1396/11/1
1396/11/2,شنفت1,162561,813202251,65,5049,4976,5023,-10,-0.1986886548778,5010,-23,-0.45698390621895,5033,6278750000000,1396/11/2
1396/11/3,شنفت1,215733,1076828610,68,5044,4950,5009,-14,-0.27871789767071,5044,21,0.41807684650607,5023,6261250000000,1396/11/3
1396/11/4,شنفت1,537230,2732641558,115,5185,5000,5087,78,1.557197045,5014,5,0.09982032341784,5009,6358750000000,1396/11/4
1396/11/7,شنفت1,1762244,9363960517,194,5341,5140,5314,227,4.462355023,5341,254,4.993119717,5087,6642500000000,1396/11/7
1396/11/8,شنفت1,4161610,23217622190,131,5579,5579,5579,265,4.986827249,5579,265,4.986827249,5314,6973750000000,1396/11/8
1396/11/9,شنفت1,466709,2733514613,22,5857,5857,5838,259,4.642409034,5857,278,4.982971859,5579,7297500000000,1396/11/9
1396/11/10,شنفت1,535088,3279554352,28,6129,6129,6129,291,4.984583762,6129,291,4.984583762,5838,7661250000000,1396/11/10
1396/11/11,شنفت1,7510344,50701912011,327,6756,6435,6751,622,10.14847447,6756,627,10.23005384,6129,8438750000000,1396/11/11
1396/11/14,شنفت1,2566769,17596991531,489,7050,6630,6856,105,1.555325137,7000,249,3.688342468,6751,8570000000000,1396/11/14
1396/11/15,شنفت1,3811172,27323986498,481,7198,6760,7169,313,4.565344224,7198,342,4.988331389,6856,8961250000000,1396/11/15
1396/11/16,شنفت1,1946310,13679523382,266,7480,6929,7028,-141,-1.966801506,7000,-169,-2.3573720184126,7169,8785000000000,1396/11/16
1396/11/17,شنفت1,683279,4798751711,149,7127,6900,7023,-5,-0.07114399544678,7127,99,1.40865111,7028,8778750000000,1396/11/17
1396/11/18,شنفت1,1414761,9931549288,216,7200,6950,7020,-3,-0.04271678769756,7100,77,1.096397551,7023,8775000000000,1396/11/18
1396/11/21,شنفت1,1084163,7523296044,159,7100,6669,6939,-81,-1.153846154,7032,12,0.17094017094017,7020,8673750000000,1396/11/21
